0.018953775987029076,1
0.013568407855927944,1
0.018097326159477234,1
0.015927458181977272,1
0.021727733314037323,1
0.013678072951734066,1
0.01572141982614994,1
0.012806196697056293,1
0.014414978213608265,1
0.013408045284450054,1
0.014838476665318012,1
0.016946014016866684,1
0.019105663523077965,1
0.01258446741849184,1
0.014791609719395638,1
0.015935726463794708,1
0.014391212724149227,1
0.014054222963750362,1
0.01382915023714304,1
0.009970035403966904,1
0.014536822214722633,1
0.014077656902372837,1
0.011564992368221283,1
0.012140604667365551,1
0.010981518775224686,1
0.013193478807806969,1
0.012197019532322884,1
0.015586991794407368,1
0.0140771409496665,1
0.012762032449245453,1
0.013475939631462097,1
0.018981674686074257,1
0.01232072152197361,1
0.014455347321927547,1
0.01346080843359232,1
0.012082613073289394,1
0.01478938665241003,1
0.012009442783892155,1
0.013877998106181622,1
0.011852475814521313,1
0.011689172126352787,1
0.015271186828613281,1
0.009373360313475132,1
0.01592518389225006,1
0.011104196310043335,1
0.011353477835655212,1
0.010559126734733582,1
0.0072313942946493626,1
0.009248234331607819,1
0.013885044492781162,1
0.008708815090358257,1
0.013259951025247574,1
