0.03268691524863243,1
0.032690007239580154,1
0.034580498933792114,1
0.0239169392734766,1
0.03236323595046997,1
0.03182050958275795,1
0.041699063032865524,1
0.03061472810804844,1
0.03344607353210449,1
0.027325237169861794,1
0.020207479596138,1
0.028346901759505272,1
0.03826418146491051,1
0.025546932592988014,1
0.02896450087428093,1
0.026993734762072563,1
0.03038070909678936,1
0.026607323437929153,1
0.023745719343423843,1
0.020683953538537025,1
0.027185674756765366,1
0.02303997613489628,1
0.031308166682720184,1
0.019773539155721664,1
0.0248725526034832,1
0.024364612996578217,1
0.02348075807094574,1
0.01910753734409809,1
0.02098076418042183,1
0.019425272941589355,1
0.020293883979320526,1
0.015713045373558998,1
0.01567213237285614,1
0.015171925537288189,1
0.03946906328201294,1
0.0193905271589756,1
0.019577382132411003,1
0.016784129664301872,1
0.01693229377269745,1
0.02225840836763382,1
0.017619408667087555,1
0.019150877371430397,1
0.013008496724069118,1
0.015112335793673992,1
0.01911906898021698,1
0.0226974468678236,1
0.01887110434472561,1
0.023918872699141502,1
0.013452689163386822,1
0.015950489789247513,1
0.01516431849449873,1
0.018067477270960808,1
