0.08500330150127411,1
0.0929577499628067,1
0.09625019878149033,1
0.100311778485775,1
0.10328252613544464,1
0.08815626800060272,1
0.10181765258312225,1
0.1014242097735405,1
0.09975508600473404,1
0.10893301665782928,1
0.0972040593624115,1
0.10402300208806992,1
0.09657492488622665,1
0.10742934793233871,1
0.09725988656282425,1
0.10741814225912094,1
0.08781658113002777,1
0.09481766074895859,1
0.09841758012771606,1
0.09858186542987823,1
0.09057515114545822,1
0.09144299477338791,1
0.0969109833240509,1
0.1038813665509224,1
0.07840564101934433,1
0.09891784191131592,1
0.09878859668970108,1
0.10129590332508087,1
0.09854552149772644,1
0.08632965385913849,1
0.11638864874839783,1
0.10429006814956665,1
0.10688121616840363,1
0.1086757555603981,1
0.11091157793998718,1
0.10333617031574249,1
0.09055087715387344,1
0.09910514950752258,1
0.0963640883564949,1
0.09500335901975632,1
0.10793611407279968,1
0.09090440720319748,1
0.08528550714254379,1
0.11272482573986053,1
0.11865442246198654,1
0.10059811919927597,1
0.09662345051765442,1
0.1024867370724678,1
0.10432422161102295,1
0.11624173820018768,1
0.10941263288259506,1
0.11271645128726959,1
